product,technology,year,region,co2_scope1,co2_scope1_captured,co2_scope2,co2_scope3_upstream,co2_scope3_downstream
Ammonia,Biomass Gasification + ammonia synthesis,2022,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2022,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2022,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2023,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2023,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2023,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2023,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2023,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2023,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2023,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2023,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2023,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2023,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2024,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2024,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2024,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2024,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2024,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2024,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2024,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2024,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2024,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2024,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2025,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2025,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2025,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2025,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2025,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2025,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2025,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2025,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2025,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2025,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2026,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2026,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2026,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2026,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2026,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2026,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2026,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2026,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2026,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2026,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2027,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2027,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2027,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2027,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2027,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2027,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2027,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2027,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2027,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2027,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2028,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2028,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2028,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2028,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2028,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2028,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2028,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2028,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2028,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2028,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2029,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2029,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2029,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2029,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2029,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2029,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2029,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2029,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2029,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2029,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2030,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2030,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2030,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2030,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2030,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2030,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2030,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2030,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2030,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2030,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2031,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2031,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2031,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2031,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2031,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2031,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2031,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2031,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2031,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2031,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2032,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2032,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2032,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2032,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2032,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2032,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2032,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2032,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2032,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2032,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2033,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2033,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2033,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2033,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2033,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2033,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2033,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2033,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2033,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2033,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2034,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2034,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2034,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2034,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2034,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2034,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2034,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2034,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2034,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2034,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2035,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2035,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2035,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2035,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2035,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2035,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2035,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2035,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2035,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2035,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2036,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2036,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2036,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2036,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2036,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2036,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2036,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2036,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2036,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2036,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2037,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2037,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2037,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2037,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2037,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2037,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2037,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2037,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2037,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2037,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2038,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2038,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2038,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2038,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2038,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2038,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2038,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2038,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2038,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2038,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2039,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2039,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2039,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2039,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2039,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2039,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2039,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2039,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2039,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2039,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2040,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2040,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2040,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2040,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2040,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2040,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2040,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2040,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2040,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2040,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2041,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2041,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2041,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2041,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2041,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2041,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2041,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2041,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2041,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2041,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2042,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2042,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2042,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2042,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2042,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2042,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2042,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2042,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2042,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2042,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2043,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2043,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2043,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2043,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2043,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2043,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2043,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2043,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2043,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2043,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2044,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2044,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2044,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2044,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2044,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2044,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2044,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2044,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2044,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2044,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2045,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2045,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2045,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2045,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2045,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2045,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2045,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2045,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2045,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2045,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2046,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2046,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2046,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2046,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2046,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2046,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2046,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2046,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2046,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2046,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2047,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2047,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2047,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2047,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2047,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2047,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2047,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2047,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2047,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2047,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2048,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2048,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2048,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2048,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2048,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2048,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2048,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2048,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2048,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2048,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2049,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2049,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2049,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2049,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2049,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2049,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2049,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2049,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2049,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2049,Russia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2050,Africa,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2050,China,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2050,Europe,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2050,India,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2050,Latin America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2050,Middle East,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2050,North America,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2050,Oceania,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2050,Rest of Asia,0,0,0,0,0
Ammonia,Biomass Gasification + ammonia synthesis,2050,Russia,0,0,0,0,0
Ammonia,Coal Gasification + ammonia synthesis,2020,Africa,3.5948,0,0.747950739,0.48548192,0
Ammonia,Coal Gasification + ammonia synthesis,2020,China,3.5948,0,0.675649482,0.48548192,0
Ammonia,Coal Gasification + ammonia synthesis,2020,Europe,3.5948,0,0.242245441,0.48548192,0
Ammonia,Coal Gasification + ammonia synthesis,2020,India,3.5948,0,0.747950739,0.48548192,0
