product,region,type,technology_destination,tco,lcox,switch_capex,salvage_value,marginal cost
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1171.340953,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1171.340953,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1171.340953,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1171.340953,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1171.340953,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1171.340953,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1172.004689,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1172.668424,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1173.332159,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1173.995895,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1238.294132,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1237.656483,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1237.018833,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1236.381184,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1235.743535,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1235.105885,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1235.131972,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1235.158058,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1235.184144,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1235.21023,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1235.236316,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1234.917491,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1234.598667,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1234.279842,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1233.961017,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1233.642193,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1233.323368,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1233.004543,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1232.685719,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1232.366894,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1232.048069,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1231.729245,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1231.41042,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1231.091595,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1230.772771,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1230.453946,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1230.135121,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1229.816297,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1229.497472,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1229.178647,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + Elec-Calciner,#NAME?,#NAME?,1228.859823,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1319.754011,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1319.116362,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1318.478712,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1317.841063,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1317.203414,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1316.565764,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1316.59185,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1316.617936,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1316.644023,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1316.670109,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1316.696195,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1316.37737,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1316.058545,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1315.739721,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1315.420896,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1315.102071,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1314.783247,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1314.464422,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1314.145597,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1313.826773,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1313.507948,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1313.189123,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1312.870299,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1312.551474,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1312.232649,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1311.913825,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1311.595,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1311.276175,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1310.957351,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1310.638526,#NAME?,
Alumina,China - North West,Brownfield Rebuild,MVR-Fossil-Boiler + H2-Calciner,#NAME?,#NAME?,1310.319701,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.211473,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1151.892649,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1151.573824,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1151.255,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1150.936175,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1150.61735,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1150.962261,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1151.307172,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1151.652082,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1151.996993,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + Elec-Calciner,#NAME?,0,1152.341904,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.671352,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.352528,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.033703,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1232.714878,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1232.396054,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1232.077229,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1232.42214,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1232.76705,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.111961,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.456872,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,Elec-Boiler + H2-Calciner,#NAME?,0,1233.801783,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1171.340953,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1171.340953,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1171.340953,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1171.340953,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1171.340953,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1171.340953,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1172.004689,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1172.668424,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1173.332159,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1173.995895,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1171.340953,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1171.340953,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1171.340953,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1171.340953,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1171.340953,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1171.340953,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1172.004689,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1172.668424,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1173.332159,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1173.995895,#NAME?,
Alumina,China - North West,Brownfield Rebuild,H2-Boiler + Elec-Calciner,#NAME?,#NAME?,1174.65963,#NAME?,
